Split,Strategie,Endwert,CAGR,Vola,Sharpe,Sortino,MaxDD,Orders,Gebuehren
test,1/N Buy & Hold,1229.4330015182495,0.0818094037712811,0.06042110064964889,1.0060183703981007,1.2732349951944937,-0.07398256617562593,5,5.0
test,1/N taeglich rebalanciert,1075.4800825119019,0.029331194992459952,0.050948317963951384,0.20507705669217113,0.25149939157522083,-0.08087217977938388,147,147.0
test,100% EUNL.DE B&H,1538.1479187011719,0.17399222127604297,0.13420835852458124,1.117065330243292,1.3530757264098041,-0.21521360276835977,1,1.0
test,PPO seed 42,1169.7074871063232,0.059993143382272685,0.07211507932570506,0.5705330531447032,0.7670380834594573,-0.06026290467471451,7,7.0
test,PPO seed 43,1278.008999824524,0.09546038115360478,0.09421752148862642,0.8062189590991887,0.996317181129548,-0.09810451544011578,10,10.0
test,PPO seed 44,1334.709973335266,0.1132789119931299,0.10207475183913993,0.9100798998293521,1.1788162246078036,-0.15029916603735383,5,5.0
test,PPO seed 45,1081.8600006103516,0.029676377597288806,0.024406246628301542,0.4008624991856194,0.5122639966486735,-0.03164814980218755,3,3.0
test,PPO seed 46,1298.0030221939087,0.10179925383693256,0.0773322342074637,1.0382976256513323,1.3746524510372753,-0.08696076972459033,7,7.0
test,PPO seed 47,1251.4970035552979,0.08695822017508381,0.0558743950230476,1.168270251409881,1.597402491172922,-0.05833987953016939,6,6.0
test,PPO seed 48,1589.741533279419,0.1880352487739847,0.168183504188226,0.9927558815101093,1.3307098532117916,-0.19234969999555307,13,13.0
test,PPO seed 49,1237.6005277633667,0.08245648361848779,0.06853777463446306,0.9032603119811969,1.2037081283059985,-0.0710664710571558,10,10.0
valid,PPO seed 42,1112.6550464630127,0.11125857157870156,0.06104003224909468,1.441362179099991,2.284090336671535,-0.036683243713085956,7,7.0
valid,PPO seed 43,1060.4055261611938,0.05967408118124751,0.06236137966877351,0.6466870125870753,1.1386752774255868,-0.039341225314782124,11,11.0
valid,PPO seed 44,1167.8475513458252,0.16571766091746531,0.09846624941300688,1.4117517306372578,2.1926952731225753,-0.063158105088294,3,3.0
valid,PPO seed 45,1021.8350143432617,0.021575380487289575,0.01734511691470381,0.10246380113840912,0.19672191167938835,-0.01126663917762083,3,3.0
valid,PPO seed 46,994.077033996582,-0.005853488393154915,0.05394372487623719,-0.4495101176495577,-0.7650195928139951,-0.04774223193134597,6,6.0
valid,PPO seed 47,1072.0545139312744,0.07117734069657744,0.0628605256898402,0.8145551863597857,1.2201822846261228,-0.04041008476089181,8,8.0
valid,PPO seed 48,982.444990158081,-0.017350282502257564,0.1182510760287254,-0.25715034742691695,-0.4220895845090656,-0.12088327337698856,14,14.0
valid,PPO seed 49,1007.8550338745117,0.00776226397741131,0.04875582503523004,-0.22268940022573555,-0.4053081014110236,-0.04351184847272338,10,10.0
