EUNL.DE,IS3N.DE
0,100
0,100
0,100
0,49
0,-39
0,30
0,-48
0,57
0,-53
0,53
0,-61
0,62
0,-61
0,61
0,-61
0,61
0,-47
0,47
0,-42
0,42
0,-41
0,40
0,-61
0,61
0,-61
0,60
0,-54
0,54
0,-60
0,59
0,-60
0,60
0,-41
0,40
0,-61
0,61
0,-61
0,61
0,-55
0,55
0,-61
0,62
0,-61
0,60
0,-61
0,62
0,-56
0,56
0,-57
0,57
0,-45
0,45
0,-60
0,60
0,-61
0,62
0,-45
0,44
0,-61
0,61
0,-61
0,61
0,-61
0,61
0,-47
0,46
0,-61
0,61
0,-60
0,60
0,-61
0,62
0,-46
0,46
0,-61
0,61
0,-61
0,61
0,-57
0,56
0,-61
0,60
0,-61
0,62
0,-45
0,44
0,-61
0,62
0,-47
0,47
0,-49
0,48
0,-61
0,61
0,-60
0,60
0,-49
0,49
0,-61
0,61
0,-61
0,61
0,-61
0,62
0,-55
0,55
0,-61
0,63
0,-57
0,56
0,-61
0,61
0,-62
0,61
0,-61
0,61
0,-62
0,61
0,-61
0,61
0,-61
0,61
0,-61
0,61
0,-61
0,61
0,-61
0,61
0,-61
0,61
0,-61
0,61
0,-61
0,61
0,-47
0,47
0,-46
0,45
0,-61
0,62
0,-61
0,61
0,-63
0,63
0,-61
0,61
0,-61
0,61
0,-61
0,62
0,-60
0,62
0,-58
0,56
0,-61
0,61
0,-61
0,61
0,-61
0,60
0,-61
0,61
0,-62
0,62
0,-62
0,61
0,-61
0,61
0,-61
0,61
0,-62
0,62
0,-62
0,62
0,-61
0,62
0,-61
0,61
0,-61
0,60
0,-61
0,62
0,-62
0,62
0,-62
0,62
0,-61
0,60
0,-60
0,58
0,-61
0,62
0,-61
0,60
0,-60
0,59
0,-61
0,62
0,-61
0,61
0,-61
0,61
0,-61
0,61
0,-63
0,63
0,-58
0,57
0,-61
0,62
0,-63
0,63
0,-63
0,64
0,-61
0,60
0,-61
0,61
0,-61
0,60
0,-59
0,59
0,-51
0,51
0,-51
0,51
0,-55
0,55
0,-54
0,54
0,-51
0,51
0,-52
0,52
0,-53
0,53
0,-53
0,53
0,-53
0,53
0,-51
0,50
0,-53
0,53
0,-50
0,50
0,-50
0,50
0,-52
0,52
0,-50
0,50
0,-48
0,48
0,-56
0,56
0,-54
0,55
0,-48
0,48
0,-48
0,48
0,-47
0,46
0,-48
0,48
0,-48
0,48
0,-47
0,47
0,-46
0,47
0,-46
0,46
0,-48
0,47
0,-49
0,49
0,-47
0,47
0,-48
0,47
0,-51
0,51
0,-52
0,52
0,-57
0,57
0,-54
0,54
0,-58
0,59
0,-49
0,49
0,-48
0,49
0,-48
0,49
0,-47
0,46
0,-47
0,48
0,-45
0,45
0,-45
0,44
0,-52
0,52
0,-54
0,54
0,-56
0,56
0,-48
0,48
0,-52
0,53
0,-50
0,50
0,-47
0,48
0,-56
0,58
0,-52
0,55
0,-51
0,50
0,-61
0,61
0,-58
0,58
0,-60
0,58
0,-61
0,61
0,-61
0,61
0,-61
0,59
0,-61
0,62
0,-61
0,60
0,-61
0,59
0,-61
0,61
0,-61
0,61
0,-61
0,61
0,-61
0,61
0,-61
0,61
0,-61
0,61
0,-61
0,62
0,-58
0,57
0,-61
0,61
0,-61
0,60
0,-61
0,61
0,-61
0,62
0,-61
0,61
0,-61
0,62
0,-60
0,60
0,-61
0,61
0,-62
0,62
0,-61
0,61
0,-62
0,61
0,-61
0,61
0,-61
0,61
0,-61
0,61
0,-61
0,61
0,-60
0,58
0,-61
0,61
0,-61
0,61
0,-62
0,62
0,-61
0,61
0,-59
0,59
0,-53
0,52
0,-60
0,61
0,-54
0,54
0,-57
0,57
0,-58
0,58
0,-58
0,58
0,-51
0,51
0,-56
0,55
0,-61
0,62
0,-51
0,51
0,-49
0,49
0,-49
0,48
0,-55
0,55
0,-57
0,57
0,-56
0,55
0,-61
0,61
0,-61
0,60
0,-61
0,61
0,-61
0,61
0,-61
0,61
0,-59
0,59
0,-56
0,55
0,-61
0,61
0,-63
0,63
0,-63
0,63
0,-48
0,47
0,-49
0,48
0,-57
0,58
0,-51
0,51
0,-50
0,50
0,-49
0,49
0,-51
0,51
0,-51
0,51
0,-48
0,48
0,-48
0,48
0,-46
0,46
0,-48
0,48
0,-46
0,47
0,-48
0,48
0,-48
0,48
0,-45
0,45
0,-45
0,46
0,-48
0,48
0,-48
0,48
0,-48
0,47
0,-45
0,45
0,-45
0,46
0,-48
0,48
0,-48
0,48
0,-48
0,47
0,-45
0,45
0,-45
0,45
0,-46
0,45
0,-50
0,50
0,-49
0,49
0,-47
0,47
0,-47
0,46
0,-47
0,47
0,-46
0,46
0,-48
0,48
0,-46
0,46
0,-48
0,48
0,-46
0,46
0,-46
0,46
0,-46
0,46
0,-48
0,48
0,-48
0,48
0,-46
0,46
0,-48
0,47
0,-46
0,45
0,-50
0,50
0,-48
0,48
0,-46
0,46
0,-45
0,45
0,-48
0,48
0,-46
0,46
0,-45
0,45
0,-45
0,45
0,-47
0,48
0,-46
0,45
0,-45
0,45
0,-48
0,48
0,-45
0,45
0,-45
0,46
0,-47
0,45
0,-48
0,47
0,-45
0,44
0,-45
0,45
0,-48
0,49
0,-48
0,47
0,-48
0,48
0,-48
0,48
0,-46
0,46
0,-48
0,47
0,-48
0,48
0,-48
0,48
0,-48
0,47
0,-48
0,49
0,-48
0,48
0,-46
0,46
0,-47
0,47
0,-48
0,48
0,-48
0,47
0,-45
0,45
0,-48
0,49
0,-48
0,48
0,-48
0,48
0,-48
0,47
0,-48
0,48
0,-48
0,47
0,-48
0,47
0,-47
0,47
0,-47
0,48
0,-48
0,47
0,-48
0,49
0,-48
0,48
0,-48
0,48
0,-48
0,48
0,-48
0,47
0,-47
0,48
0,-48
0,47
0,-46
0,47
0,-48
0,48
0,-48
0,48
0,-48
0,47
0,-45
0,45
0,-48
0,48
0,-48
0,48
