Split,Strategie,Endwert,CAGR,Vola,Sharpe,Sortino,MaxDD,Orders,Gebuehren
test,1/N Buy & Hold,13994.58199596405,0.1334332179643265,0.08804129709538927,1.4691331175149185,1.8793242900144393,-0.11370845879596969,9,9.0
test,1/N rebal. alle 21T,13696.199517250061,0.1243901996177319,0.08318878162258482,1.4533566681707606,1.8442139697441544,-0.11663250031160743,130,130.0
test,100% EUNL.DE B&H,15435.408180236816,0.17512705181787735,0.13503672619678975,1.2648640244484683,1.5319646590875182,-0.21642257840950951,1,1.0
test,PPO seed 42,14847.264751434324,0.15823796599925433,0.09451950318911848,1.6041899621203048,2.099912073442719,-0.12981727877898874,12,12.0
test,PPO seed 43,15693.699462890623,0.18235384589841108,0.14669088623224036,1.2174309547141233,1.505691700973784,-0.2330876364844695,1,1.0
test,PPO seed 44,13411.842239379883,0.11528300027756444,0.094503537063742,1.2037037978119391,1.64374646617269,-0.08344871533606324,7,7.0
test,PPO seed 45,15693.699462890623,0.18235384589841108,0.14669088623224036,1.2174309547141233,1.505691700973784,-0.2330876364844695,1,1.0
test,PPO seed 46,15530.576509475706,0.17777103502697855,0.144414584635945,1.2073789005120013,1.4896684422146966,-0.230924120720432,9,9.0
test,PPO seed 47,15920.408485412598,0.1886736224182335,0.11581445451381375,1.553029831623312,2.0406536940361293,-0.12957297891489572,9,9.0
test,PPO seed 48,16556.669723510742,0.20611352984980336,0.1794321387293472,1.1361294324354982,1.53275697302885,-0.19624047549132784,17,17.0
test,PPO seed 49,13353.958183288574,0.11349150246781936,0.09093567716272374,1.2296273245274003,1.615927020946803,-0.11205433637108697,5,5.0
valid,PPO seed 42,11487.73046875,0.14690012291490695,0.07434499886625705,1.8883550770111477,3.0484025852156136,-0.04167058688619385,3,3.0
valid,PPO seed 43,11608.600379943848,0.15882470424417816,0.0950762797293528,1.6042633682654528,2.56776798834214,-0.06180609041669349,7,7.0
valid,PPO seed 44,10449.338844299316,0.04439368738580263,0.0651474199504244,0.7018672272451291,1.1380277040461433,-0.06223244925512583,9,9.0
valid,PPO seed 45,11956.105602264404,0.19310020902358715,0.1163601160862335,1.5817360087420658,2.467730790408005,-0.07090151602069217,2,2.0
valid,PPO seed 46,11968.874497413635,0.19435941893461717,0.11618171569373283,1.5931031194934093,2.489714404808617,-0.07125546012853334,12,12.0
valid,PPO seed 47,11471.612286567688,0.14530985107516248,0.08497754129169986,1.6456484257174187,2.4540868529308835,-0.05463966580291335,23,23.0
valid,PPO seed 48,10084.095779418945,0.008310231780187527,0.12585152199795338,0.12870971157153754,0.21659861161455496,-0.1220213968362599,10,10.0
valid,PPO seed 49,11126.491123199463,0.11125271460912178,0.08096853867855189,1.348577083741067,1.9093339843023902,-0.060380795194636905,5,5.0
