Split,Strategie,Endwert,CAGR,Vola,Sharpe,Sortino,MaxDD,Orders,Gebuehren
test,1/N Buy & Hold,16145.637535095215,0.19427078608643655,0.1428085717798606,1.3169386403783747,1.6726827191990234,-0.20056766451579155,2,0.0
test,1/N rebal. alle 21T,16206.465511322021,0.19593622395604138,0.14206462610228396,1.3329177618858097,1.6954265604484087,-0.2002580902851443,45,0.0
test,100% EUNL.DE B&H,15436.408180236816,0.17455409550235235,0.13483922647200816,1.262889186016856,1.5296760773982316,-0.2164062056800643,1,0.0
test,PPO seed 42,16920.982973098755,0.21521140194341104,0.17230055269552674,1.2195947260585,1.615712982917894,-0.19186151897069315,6,0.0
test,PPO seed 43,14945.67813873291,0.1605756051317786,0.1251567435306155,1.254616538085191,1.570943455671805,-0.16900107277914977,1319,0.0
test,PPO seed 44,15444.262191772461,0.17477552751431613,0.13474088574527843,1.2651142114789131,1.5320959863381856,-0.2162777001563112,2,0.0
valid,PPO seed 42,10566.73916053772,0.05598883969712909,0.11849242093953859,0.5206440460679028,0.8743181334494159,-0.0884720888056737,6,0.0
valid,PPO seed 43,11354.709383010864,0.13377504448223765,0.0895510974005074,1.4525018688937432,2.2706362613855933,-0.06830255288940701,445,0.0
valid,PPO seed 44,11803.58625793457,0.17805822239440672,0.10790993131989053,1.5787752961023966,2.4118336582768,-0.07159072512220943,2,0.0
