EUNL.DE,IS3N.DE
100,0
21,0
-61,0
61,0
-55,0
55,0
-35,0
35,0
-61,0
61,0
-54,0
54,0
-38,0
38,0
-58,0
58,0
-61,0
61,0
-20,0
20,0
-16,0
16,0
-19,0
18,0
-21,0
21,0
-34,0
34,0
-36,0
36,0
-59,0
59,0
-29,0
29,0
-19,0
19,0
-35,0
34,0
-41,0
41,0
-20,0
20,0
-21,0
21,0
-44,0
44,0
-15,0
15,0
-20,0
20,0
-15,0
15,0
-16,0
16,0
-7,0
7,0
-9,0
9,0
-21,0
21,0
-19,0
19,0
-19,0
19,0
-10,0
10,0
-10,0
10,0
-17,0
17,0
-26,0
26,0
-54,0
55,0
-58,0
58,0
-25,0
25,0
-29,0
29,0
-21,0
20,0
-29,0
29,0
-24,0
24,0
-53,0
53,0
-32,0
32,0
-31,0
31,0
-32,0
31,0
-11,0
11,0
-9,0
9,0
-6,0
6,0
-4,0
4,0
-5,0
5,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-2,0
2,0
-4,0
4,0
-11,0
11,0
-15,0
15,0
-16,0
16,0
-14,0
14,0
-14,0
14,0
-15,0
15,0
-7,0
7,0
-14,0
14,0
-15,0
15,0
-16,0
16,0
-16,0
16,0
-17,0
17,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-5,0
5,0
-9,0
9,0
-10,0
10,0
-10,0
10,0
-15,0
15,0
-38,0
38,0
-56,0
56,0
-44,0
44,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-2,6
-5,11
7,-17
-16,31
16,-31
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-1,0
1,0
-1,1
1,-1
-2,6
-5,0
7,-6
-7,0
7,0
-6,0
6,0
-2,0
2,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-1,2
-23,9
24,-11
-30,0
30,0
-7,0
7,0
-13,0
13,0
-9,1
9,-1
-21,0
21,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
